Date,005930,000660,035420,207940,035720,051910,006400,005380,000270,323410,068270,259960,005490,105560,302440,012330,028260,066570,034730,096770,055550,051900,036570,352820,015760,009150,003670,003550,017670,032830,086790,011200,033780,018260,361610,251270,034020,402340,000810,003490,316140,010130,090430,010950,030200,024110,011790,326030,011070,034220,018880,011170,009830,009540,032640,020150,006800,086280,097950,000720,004020,021240,011780,161390,035250,010140,267250,071050,028050,000100,016360,271560,139480,003410,029780,005940,005830,078930,241560,180640,002790,014680,008930,008560,006360,026960,336260,052690,036460,000990,128940,007070,004990,000120,008770,028670,012750,010620,010060,047810,298050,272210,138930,002380,006280,030000,039490,285130,088350,204320,282330,042660,000880,001040,112610,047040,047050,023530,001450,004170,012450,375500,081660,093370,298020,064350,000080,004000,120110,009240,011210,004800,000150,003090,111770,051600,019170,001440,004370,006260,007310,069960,014820,017800,069620,010120,000240,001230,294870,020560,007700,000210,000670,001740,005250,185750,010780,013890,079550,005300,003240,003850,004490,006650,009420,214320,032350,073240,192080,192820,031430,001120,001800,003000,006120,016380,284740,069260,079160,103140,161890,241590,020000,000070,001680,003520,005440,006040,383800,057050,105630,114090,192400,049770,002350,003230,007570,108670,064960,071840,042670
2021-12-01,0.04347826086956519,0.021929824561403466,0.023622047244094446,0.0022497187851517886,0.004098360655737654,0.03458213256484144,0.007267441860465018,0.028132992327365658,0.04370179948586128,-0.0060975609756097615,0.021735813394891945,-0.027833001988071593,0.06130268199233724,0.02083333333333326,-0.05882352941176472,0.04308390022675734,0.042654028436019065,0.03896103896103886,0.0,0.020565552699228773,0.017316017316017396,0.04174573055028463,0.029368575624082238,-0.03292181069958844,0.009638554216867545,0.048048048048048075,0.0,0.0,0.0018348623853210455,0.03344481605351168,0.021518987341772045,0.052966101694915224,0.009768009768009733,0.027874564459930307,0.016077170418006492,0.008547008547008517,0.04733082501772179,-0.07794117647058818,0.004950495049504955,0.03396226415094339,-0.011904761904761862,-0.006079027355623046,0.022292993630573354,0.040050062578222745,-0.00990099009900991,0.009708737864077666,-0.025252525252525304,-0.0031479538300105414,0.031198686371100237,0.017587939698492372,0.05791505791505802,0.1017369727047146,0.045454545454545414,0.03771428571428581,-0.01845018450184499,0.015564202334630295,0.004662004662004726,0.02405498281786933,-0.009887005649717562,0.02262443438914019,0.017520215633423097,0.039881831610044216,0.08709677419354844,0.01692708333333326,0.02954545454545454,0.03747534516765283,0.007561436672967936,0.026560424966799445,0.014457831325301207,-0.0017354520310212118,0.014656144306651742,0.029866117404737436,0.010489510489510412,0.010666666666666602,0.0030816640986133237,0.00809716599190291,-0.0037174721189591198,0.010666666666666602,0.017955801104972302,0.043233082706766846,0.01333333333333342,0.02684563758389258,0.007975584944048819,0.0,0.02452316076294281,-0.06466876971608837,-0.011167512690355319,0.13925570228091244,0.041369472182596345,0.016417910447761086,0.0019823486188157435,0.008849557522123908,0.012068965517241459,0.008064516129032251,0.019830028328611915,0.03675048355899424,-0.0027210884353741083,0.034782608695652195,0.0,0.0073260073260073,0.04013377926421402,0.014184397163120588,0.01750000000000007,0.07636363636363641,0.016055045871559592,-0.00691244239631339,0.021538461538461506,0.017985611510791477,0.016216216216216273,0.01645338208409508,-0.017123287671232834,0.006493506493506551,0.03350083752093802,0.00374999999999992,0.008818342151675429,0.029795158286778367,0.03475935828876997,0.013173652694610682,0.023913043478260843,0.020689655172413834,0.029520295202952074,0.05882352941176472,-0.03147353361945637,-0.006263048016701411,0.06374501992031867,0.021164021164021163,0.01379310344827589,-0.02944942381562099,0.0597439544807965,0.03360370799536505,0.029329608938547524,0.019889502762430844,0.032258064516129004,0.0,0.012903225806451646,0.01421188630490966,0.019756838905775176,0.016666666666666607,0.021937842778793515,0.016276703967446515,0.01722158438576349,0.019374068554396384,0.009652509652509744,0.008894536213468918,0.04528301886792452,0.007619047619047636,0.02310231023102305,0.073943661971831,0.02644230769230771,0.027624309392265234,-0.015804597701149392,0.0535714285714286,-0.0031645569620253333,0.0010438413361169019,0.028455284552845628,0.00469215711348725,0.022332506203474045,-0.0075949367088608,0.03724394785847296,0.003816793893129722,0.03921568627450989,0.10763888888888884,-0.004016064257028162,0.11436950146627556,0.010471204188481575,0.01747572815533971,0.00940438871473348,0.021573604060913798,0.01795332136445249,0.016538037486218293,0.010752688172043001,0.02807775377969768,0.013605442176870763,0.01680672268907557,0.005688282138794021,0.04796663190823769,-0.013140604467805517,0.04166666666666674,0.02008928571428581,0.03321678321678312,0.013513513513513598,-0.0033222591362126463,-0.004273504273504258,0.05049396267837536,0.006993006993007089,0.0,0.0025031289111390187,0.014218009478673022,0.013745704467353903,0.0,0.0,0.02136752136752129,-0.0055096418732781816,0.02203856749311295,0.02741935483870961,0.034220532319391594,0.014869888475836479,0.021352313167259718,0.03001200480192079,0.05793991416309008,0.00809716599190291
